"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","Industry","Summary Quote",
"LEO","Dreyfus Strategic Municipals, Inc.","8.03","499430491.34","n/a","1987","n/a","n/a","https://www.nasdaq.com/symbol/leo",
"DRQ","Dril-Quip, Inc.","41.02","1486072806.12","n/a","1997","Energy","Metal Fabrications","https://www.nasdaq.com/symbol/drq",
"DS","Drive Shack Inc.","4.87","326421996.48","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/ds",
"DS^B","Drive Shack Inc.","25.9312","0","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/ds^b",
"DS^C","Drive Shack Inc.","25.02","0","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/ds^c",
"DS^D","Drive Shack Inc.","24.7175","0","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/ds^d",
"DTE","DTE Energy Company","128.79","23595928473.33","n/a","n/a","Public Utilities","Electric Utilities: Central","https://www.nasdaq.com/symbol/dte",
"DTJ","DTE Energy Company","25.79","0","n/a","2016","Public Utilities","Electric Utilities: Central","https://www.nasdaq.com/symbol/dtj",
"DTQ","DTE Energy Company","25.19","0","n/a","n/a","Public Utilities","Electric Utilities: Central","https://www.nasdaq.com/symbol/dtq",
"DTV","DTE Energy Company","56.91","0","n/a","2016","Public Utilities","Electric Utilities: Central","https://www.nasdaq.com/symbol/dtv",
"DTW","DTE Energy Company","25.53","0","n/a","2017","Public Utilities","Electric Utilities: Central","https://www.nasdaq.com/symbol/dtw",
"DTY","DTE Energy Company","26.8","0","n/a","2016","Public Utilities","Electric Utilities: Central","https://www.nasdaq.com/symbol/dty",
"DCO","Ducommun Incorporated","48.22","554430763.24","n/a","n/a","Capital Goods","Military/Government/Technical","https://www.nasdaq.com/symbol/dco",
"DPG","Duff & Phelps Global Utility Income Fund Inc.","15.06","571222878.36","n/a","2011","n/a","n/a","https://www.nasdaq.com/symbol/dpg",
"DSE","Duff & Phelps Select MLP and Midstream Energy Fund","4.93","129208432.51","n/a","2014","n/a","n/a","https://www.nasdaq.com/symbol/dse",
"DNP","Duff & Phelps Utilities Income, Inc.","11.77","3361567401.39","n/a","1987","n/a","n/a","https://www.nasdaq.com/symbol/dnp",
"DTF","Duff & Phelps Utilities Tax-Free Income, Inc.","13.85","118011487.25","n/a","1991","n/a","n/a","https://www.nasdaq.com/symbol/dtf",
"DUC","Duff & Phelps Utility & Corporate Bond Trust, Inc.","8.61","236729220.63","n/a","1993","n/a","n/a","https://www.nasdaq.com/symbol/duc",
"DUK","Duke Energy Corporation","88.81","64657849629.5","n/a","n/a","Public Utilities","Power Generation","https://www.nasdaq.com/symbol/duk",
"DUK^A","Duke Energy Corporation","26.42","0","n/a","n/a","Public Utilities","Power Generation","https://www.nasdaq.com/symbol/duk^a",
"DUKB","Duke Energy Corporation","26.5","0","n/a","2018","Public Utilities","Power Generation","https://www.nasdaq.com/symbol/dukb",
"DUKH","Duke Energy Corporation","25.29","0","n/a","n/a","Public Utilities","Power Generation","https://www.nasdaq.com/symbol/dukh",
"DRE","Duke Realty Corporation","30.7","11034442117.4","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/dre",
"DXC","DXC Technology Company","53.08","14239834605.96","n/a","n/a","Technology","EDP Services","https://www.nasdaq.com/symbol/dxc",
"DY","Dycom Industries, Inc.","51.1","1608560292.5","n/a","n/a","Basic Industries","Water Supply","https://www.nasdaq.com/symbol/dy",
"DLNG","Dynagas LNG Partners LP","1.53","54299700","n/a","n/a","Consumer Services","Marine Transportation","https://www.nasdaq.com/symbol/dlng",
"DLNG^A","Dynagas LNG Partners LP","16.23","0","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/dlng^a",
"DLNG^B","Dynagas LNG Partners LP","15.76","0","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/dlng^b",
"DX","Dynex Capital, Inc.","5.75","424141999.5","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/dx",
"DX^A","Dynex Capital, Inc.","25.99","0","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/dx^a",
"DX^B","Dynex Capital, Inc.","24.43","0","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/dx^b",
"DD^A","E.I. du Pont de Nemours and Company","83.2","0","n/a","n/a","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/dd^a",
"DD^B","E.I. du Pont de Nemours and Company","103.02","0","n/a","n/a","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/dd^b",
"ELF","e.l.f. Beauty, Inc.","11.46","570595462.8","n/a","2016","Consumer Non-Durables","Package Goods/Cosmetics","https://www.nasdaq.com/symbol/elf",
"EGIF","Eagle Growth and Income Opportunities Fund","15.17","108933873.75","n/a","2015","n/a","n/a","https://www.nasdaq.com/symbol/egif",
"EXP","Eagle Materials Inc","87.59","3951832452.87","n/a","n/a","Capital Goods","Building Materials","https://www.nasdaq.com/symbol/exp",
"ECC           ","Eagle Point Credit Company Inc.","17.6","823691915.2","n/a","2014","n/a","n/a","https://www.nasdaq.com/symbol/ecc",
"ECCA","Eagle Point Credit Company Inc.","25.35","0","n/a","2015","n/a","n/a","https://www.nasdaq.com/symbol/ecca",
"ECCB","Eagle Point Credit Company Inc.","26.16","0","n/a","2016","n/a","n/a","https://www.nasdaq.com/symbol/eccb",
"ECCX","Eagle Point Credit Company Inc.","25.6466","0","n/a","2018","n/a","n/a","https://www.nasdaq.com/symbol/eccx",
"ECCY","Eagle Point Credit Company Inc.","25.55","0","n/a","2017","n/a","n/a","https://www.nasdaq.com/symbol/eccy",
"ESTE","Earthstone Energy, Inc.","6.72","432221254.08","n/a","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/este",
"DEA","Easterly Government Properties, Inc.","18.66","1269309777.12","n/a","2015","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/dea",
"EGP","EastGroup Properties, Inc.","113.38","4166971238.8","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/egp",
"EMN","Eastman Chemical Company","68.78","9531435557.76","n/a","n/a","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/emn",
"KODK","Eastman Kodak Company","2.31","99331589.28","n/a","n/a","Miscellaneous","Industrial Machinery/Components","https://www.nasdaq.com/symbol/kodk",
"ETN","Eaton Corporation, PLC","77.39","32743709000","n/a","n/a","Technology","Industrial Machinery/Components","https://www.nasdaq.com/symbol/etn",
"ETV","Eaton Vance Corporation","14.26","1025431637.52","n/a","2005","n/a","n/a","https://www.nasdaq.com/symbol/etv",
"ETW","Eaton Vance Corporation","9.58","1028076828.22","n/a","2005","n/a","n/a","https://www.nasdaq.com/symbol/etw",
"EV","Eaton Vance Corporation","40.14","4595681143.26","n/a","n/a","Finance","Investment Managers","https://www.nasdaq.com/symbol/ev",
"EOI","Eaton Vance Enhance Equity Income Fund","14.5","568009210.5","n/a","2004","n/a","n/a","https://www.nasdaq.com/symbol/eoi",
"EOS","Eaton Vance Enhanced Equity Income Fund II","16.49","786395996.34","n/a","2005","n/a","n/a","https://www.nasdaq.com/symbol/eos",
"EFT","Eaton Vance Floating Rate Income Trust","13.58","541348910.2","n/a","2004","n/a","n/a","https://www.nasdaq.com/symbol/eft",
"EFL","Eaton Vance Floating-Rate 2022 Target Term Trust","9.29","219353064.6","n/a","2017","n/a","n/a","https://www.nasdaq.com/symbol/efl",
"EFF","Eaton vance Floating-Rate Income Plus Fund","15.01","114172394.22","n/a","2013","n/a","n/a","https://www.nasdaq.com/symbol/eff",
"EHT","Eaton Vance High Income 2021 Target Term Trust","9.86","211605075.46","n/a","2016","n/a","n/a","https://www.nasdaq.com/symbol/eht",
"ETX           ","Eaton Vance Municipal Income 2028 Term Trust","20.62","223415658.62","n/a","2013","n/a","n/a","https://www.nasdaq.com/symbol/etx",
"EOT","Eaton Vance Municipal Income Trust","22.23","338475513.87","n/a","2009","n/a","n/a","https://www.nasdaq.com/symbol/eot",
"EVN","Eaton Vance Municipal Income Trust","12.18","483159297.18","n/a","1999","n/a","n/a","https://www.nasdaq.com/symbol/evn",
"ETJ","Eaton Vance Risk-Managed Diversified Equity Income Fund","9.38","597223924.64","n/a","2007","n/a","n/a","https://www.nasdaq.com/symbol/etj",
"EFR","Eaton Vance Senior Floating-Rate Fund","13.26","488608630.38","n/a","2003","n/a","n/a","https://www.nasdaq.com/symbol/efr",
"EVF","Eaton Vance Senior Income Trust","6.19","234394297.33","n/a","1998","n/a","n/a","https://www.nasdaq.com/symbol/evf",
"EVG","Eaton Vance Short Diversified Income Fund","13.07","233699389.72","n/a","2005","n/a","n/a","https://www.nasdaq.com/symbol/evg",
"EVT","Eaton Vance Tax Advantaged Dividend Income Fund","23.06","1679595854","n/a","2003","n/a","n/a","https://www.nasdaq.com/symbol/evt",
"ETO","Eaton Vance Tax-Advantage Global Dividend Opp","23.1","336343022.4","n/a","2004","n/a","n/a","https://www.nasdaq.com/symbol/eto",
"ETG","Eaton Vance Tax-Advantaged Global Dividend Income Fund","15.2","1159763252.8","n/a","2004","n/a","n/a","https://www.nasdaq.com/symbol/etg",
"ETB","Eaton Vance Tax-Managed Buy-Write Income Fund","15.61","405505106.65","n/a","2005","n/a","n/a","https://www.nasdaq.com/symbol/etb",
"EXD","Eaton Vance Tax-Managed Buy-Write Strategy Fund","9.29","90406433.94","n/a","2010","n/a","n/a","https://www.nasdaq.com/symbol/exd",
"ETY","Eaton Vance Tax-Managed Diversified Equity Income Fund","11.68","1749058088.32","n/a","2006","n/a","n/a","https://www.nasdaq.com/symbol/ety",
"EXG","Eaton Vance Tax-Managed Global Diversified Equity Income Fund","8.01","2425936266.54","n/a","2007","n/a","n/a","https://www.nasdaq.com/symbol/exg",
"ECT","ECA Marcellus Trust I","1.84","32393200","n/a","2010","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/ect",
"ECL","Ecolab Inc.","182.48","52598427532","n/a","n/a","Basic Industries","Package Goods/Cosmetics","https://www.nasdaq.com/symbol/ecl",
"EC","Ecopetrol S.A.","17.87","36737766696.58","n/a","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/ec",
"EIX","Edison International","60.89","19838644333.34","n/a","n/a","Public Utilities","Electric Utilities: Central","https://www.nasdaq.com/symbol/eix",
"EW","Edwards Lifesciences Corporation","169.38","35202178156.14","n/a","n/a","Health Care","Industrial Specialties","https://www.nasdaq.com/symbol/ew",
"EP^C","El Paso Corporation","51.2","0","n/a","n/a","Public Utilities","Natural Gas Distribution","https://www.nasdaq.com/symbol/ep^c",
"EE","El Paso Electric Company","59.3","2415774251.9","n/a","n/a","Public Utilities","Electric Utilities: Central","https://www.nasdaq.com/symbol/ee",
"ELAN","Elanco Animal Health Incorporated","32.1","11739202211.4","n/a","2018","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/elan",
"ESTC","Elastic N.V.","83.01","6094951558.05","n/a","2018","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/estc",
"EGO","Eldorado Gold Corporation","3.11","493874642.96","n/a","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/ego",
"ESI","Element Solutions Inc.","9.55","2459637090.1","n/a","2014","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/esi",
"ELVT","Elevate Credit, Inc.","4.4","190943222.8","n/a","2017","Finance","Finance: Consumer Services","https://www.nasdaq.com/symbol/elvt",
"LLY","Eli Lilly and Company","116.79","113383337073.72","n/a","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/lly",
"EFC","Ellington Financial Inc.","18.17","540480749.92","n/a","2010","Finance","Real Estate","https://www.nasdaq.com/symbol/efc",
"EARN","Ellington Residential Mortgage REIT","10.99","137013461.97","n/a","2013","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/earn",
"AKO.A","Embotelladora Andina S.A.","n/a","0","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/ako.a",
"AKO.B","Embotelladora Andina S.A.","n/a","0","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/ako.b",
"ERJ","Embraer S.A.","18.41","3385080500.76","n/a","2000","Capital Goods","Aerospace","https://www.nasdaq.com/symbol/erj",
"EME","EMCOR Group, Inc.","82.13","4606898296.67","n/a","n/a","Capital Goods","Engineering & Construction","https://www.nasdaq.com/symbol/eme",
"EEX","Emerald Expositions Events, Inc.","12.34","886637786.08","n/a","2017","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/eex",
"EMES","Emerge Energy Services LP","0.3","9310830.6","n/a","2013","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)","https://www.nasdaq.com/symbol/emes",
"EBS","Emergent Biosolutions, Inc.","43.27","2224078000","n/a","2006","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/ebs",
"EMR","Emerson Electric Company","62.53","38457612234.99","n/a","n/a","Energy","Consumer Electronics/Appliances","https://www.nasdaq.com/symbol/emr",
"ESRT","Empire State Realty Trust, Inc.","15.77","4814951358.45","n/a","2013","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/esrt",
"EIG","Employers Holdings Inc","41.51","1330495954.2","n/a","2007","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/eig",
"EDN","Empresa Distribuidora Y Comercializadora Norte S.A. (Edenor)","18.86","827131534.26","n/a","2007","Public Utilities","Electric Utilities: Central","https://www.nasdaq.com/symbol/edn",
"ENBL","Enable Midstream Partners, LP","13.33","5799527102.33","n/a","2014","Public Utilities","Natural Gas Distribution","https://www.nasdaq.com/symbol/enbl",
"ENB","Enbridge Inc","37.47","75824433823.95","n/a","n/a","Energy","Natural Gas Distribution","https://www.nasdaq.com/symbol/enb",
"ENBA","Enbridge Inc","26.49","0","n/a","2018","Energy","Natural Gas Distribution","https://www.nasdaq.com/symbol/enba",
"ECA","Encana Corporation","5.91","8542677642.3","n/a","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/eca",
"EHC","Encompass Health Corporation","59.36","5867889683.04","n/a","n/a","Health Care","Hospital/Nursing Management","https://www.nasdaq.com/symbol/ehc",
"DAVA","Endava plc","35.82","1943450922.96","n/a","2018","Technology","EDP Services","https://www.nasdaq.com/symbol/dava",
"EXK","Endeavour Silver Corporation","1.74","228767404.8","n/a","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/exk",
"ENIA","Enel Americas S.A.","7.91","9089007885.3","n/a","n/a","Public Utilities","Electric Utilities: Central","https://www.nasdaq.com/symbol/enia",
"ENIC","Enel Chile S.A.","4.42","6114323656.48","n/a","2016","Public Utilities","Electric Utilities: Central","https://www.nasdaq.com/symbol/enic",
"ENR","Energizer Holdings, Inc.","45.44","3175126997.76","n/a","2015","Miscellaneous","Industrial Machinery/Components","https://www.nasdaq.com/symbol/enr",
"ENR^A","Energizer Holdings, Inc.","99.04","0","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/enr^a",
"EPC","Energizer Holdings, Inc.","30.89","1672048671.25","n/a","n/a","Consumer Non-Durables","Package Goods/Cosmetics","https://www.nasdaq.com/symbol/epc",
"ET","Energy Transfer L.P.","14.6","38247209623.2","n/a","1996","Public Utilities","Natural Gas Distribution","https://www.nasdaq.com/symbol/et",
"ETP^C","Energy Transfer Operating, L.P.","23.98","0","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/etp^c",
"ETP^D","Energy Transfer Operating, L.P.","24.4","0","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/etp^d",
"ETP^E","Energy Transfer Operating, L.P.","24.75","0","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/etp^e",
"ERF","Enerplus Corporation","7.73","1835421156.24","n/a","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/erf",
"ENS","Enersys","60.76","2615642475.32","n/a","2004","Consumer Non-Durables","Telecommunications Equipment","https://www.nasdaq.com/symbol/ens",
"E","ENI S.p.A.","31.52","57274760800.8","n/a","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/e",
"ENLC","EnLink Midstream, LLC","10.91","5315028834.89","n/a","n/a","Public Utilities","Natural Gas Distribution","https://www.nasdaq.com/symbol/enlc",
"EBF","Ennis, Inc.","18.87","492967975.23","n/a","n/a","Consumer Services","Office Equipment/Supplies/Services","https://www.nasdaq.com/symbol/ebf",
"ENVA","Enova International, Inc.","22.8","767989796.4","n/a","2014","Finance","Finance: Consumer Services","https://www.nasdaq.com/symbol/enva",
"NPO","EnPro Industries","59.5","1233983768.5","n/a","n/a","Basic Industries","Metal Fabrications","https://www.nasdaq.com/symbol/npo",
"ESV","Ensco Rowan plc","8.63","1704737872.02","n/a","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/esv",
"ETM","Entercom Communications Corp.","6.2","858477643.2","n/a","1999","Consumer Services","Broadcasting","https://www.nasdaq.com/symbol/etm",
"EAB","Entergy Arkansas, LLC","25.63","0","n/a","n/a","Public Utilities","Electric Utilities: Central","https://www.nasdaq.com/symbol/eab",
"EAE","Entergy Arkansas, LLC","25.55","0","n/a","2013","Public Utilities","Electric Utilities: Central","https://www.nasdaq.com/symbol/eae",
"EAI","Entergy Arkansas, LLC","25.18","0","n/a","2016","Public Utilities","Electric Utilities: Central","https://www.nasdaq.com/symbol/eai",
"ETR","Entergy Corporation","98.99","18800819384.49","n/a","n/a","Public Utilities","Electric Utilities: Central","https://www.nasdaq.com/symbol/etr",
"ELC","Entergy Louisiana, Inc.","25.13","0","n/a","2016","Public Utilities","Electric Utilities: Central","https://www.nasdaq.com/symbol/elc",
"ELJ","Entergy Louisiana, Inc.","25.47","0","n/a","n/a","Public Utilities","Electric Utilities: Central","https://www.nasdaq.com/symbol/elj",
"ELU","Entergy Louisiana, Inc.","24.8","0","n/a","n/a","Public Utilities","Electric Utilities: Central","https://www.nasdaq.com/symbol/elu",
